"'%value%' appears to be a DNS hostname but cannot extract TLD part","'%value%' parece ser um nome de host DNS, porém não foi possível extrair a parte do TLD"
"'%value%' appears to be a DNS hostname but cannot match TLD against known list","'%value%' parece ser um nome de host DNS, porém não não foi possível comparar o TLD contra uma lista conhecida"
"'%value%' appears to be a DNS hostname but cannot match against hostname schema for TLD '%tld%'","'%value%' parece ser um nome de host DNS, porém não foi possível comparar contra um esquema de nome de host para o TLD '%tld%'"
"'%value%' appears to be a DNS hostname but contains a dash in an invalid position","'%value%' parece ser um nome de host DNS, porém contem um traço numa posição inválida"
"'%value%' appears to be a DNS hostname but the given punycode notation cannot be decoded","'%value%' parece ser um nome de host DNS, porém a notação punycode determinada não pode ser decodificada"
"'%value%' appears to be a local network name but local network names are not allowed","'%value%' parece ser um nome de rede local, porém nomes de rede local não são permitidos"
"'%value%' appears to be an IP address, but IP addresses are not allowed","'%value%' parece ser um endereço de IP, porém endereços de IP não são permitidos"
"'%value%' does not appear to be a valid local network name","'%value%' não parece ser um nome de rede local válido"
"* Required Fields","* Campos Obrigatórios"
"ALL GROUPS","TODOS OS GRUPOS"
"Account Dashboard","Painel da Conta"
"Account Information","Informações da Conta"
"Account Sharing Options","Opções de Compartilhamento de Conta"
"Account confirmation is required. Please, check your e-mail for confirmation link. To resend confirmation email please <a href=""%s"">click here</a>.","A confirmação da conta é necessária. Por favor, verifique seu email para o link de confirmação. Para reenviar e-mail de confirmação, por favor <a href=""%s"">clique aqui</a>."
"Action","Ação"
"Add New Address","Adicionar Novo Endereço"
"Add New Customer","Adicionar Novo Cliente"
"Add New Customer Group","Adicionar Novo Grupo de Clientes"
"Added From","Adicionados A Partir"
"Additional Address Entries","Entradas de Endereços Adicionais"
"Address","Endereço"
"Address Book","Catálogo de Endereços"
"Address Books","Catálogos de Endereços"
"Address Information","Informações de Endereço"
"Address Templates","Templates de Endereço"
"Addresses","Endereços"
"Admin","Administração"
"All","Tudo"
"All Store Views","Todas as Visões de Loja"
"All countries","Todos os países"
"Always optional.","Sempre opcional."
"Amount","Quantidade"
"An error occurred while deleting the address.","Ocorreu um erro ao excluir o endereço."
"An error occurred while retrieving the option value: %s.","Ocorreu um erro ao recuperar o valor da opção: %s."
"An error occurred while saving the collection, aborting. Error: %s","Ocorreu um erro ao salvar a coleção, abortando. Erro: %s"
"An invalid option ID is specified for %s (%s), skipping the record.","Um ID de opção inválido está especificado para %s (%s), ignorando o registro."
"Approved","Aprovado"
"Are you sure that you want to remove this item?","Você tem certeza que deseja remover este item?"
"Are you sure you want to cancel adding of this address?","Você tem certeza que quer cancelar a adição deste endereço?"
"Are you sure you want to delete this address?","Você tem certeza que deseja excluir este endereço?"
"Are you sure?","Você tem certeza?"
"Array of Entity collections is expected.","Array de coleções de Entidade é esperada."
"Assign a Customer Group","Atribuir um Grupo de Clientes"
"Average Sale","Média de Venda"
"Back","Voltar"
"Back - link to the previously viewed page","Voltar - link para a página exibida anteriormente"
"Back to Login","Voltar para o Login"
"Bad request.","Solicitação incorreta."
"Based on the VAT ID, the customer would belong to the Customer Group %s.","Baseado no VAT ID, o cliente deveria pertencer ao Grupo de Cliente %s."
"Bill to Name","Nome para Cobrança"
"Bought From","Comprado De"
"By creating an account with our store, you will be able to move through the checkout process faster, store multiple shipping addresses, view and track your orders in your account and more.","Ao criar uma conta em nossa loja, você será capaz finalizar a compra mais rapidamente, armazenar múltiplos endereços de entrega, ver e rastrear seus pedidos em sua conta e muito mais."
"CSV","CSV"
"Cancel","Cancelar"
"Cannot save a new password.","Não foi possível salvar uma nova senha."
"Cannot save address.","Não foi possível salva o endereço."
"Cannot save the customer.","Não foi possível salvar o cliente."
"Cannot share customer accounts globally because some customer accounts with the same emails exist on multiple websites and cannot be merged.","Não é possível compartilhar contas de clientes globalmente porque algumas contas de clientes com os mesmos emails existem em vários websites e não podem ser mescladas."
"Change Account Password","Alterar Senha da Conta"
"Change Billing Address","Alterar Endereço de Cobrança"
"Change Password","Alterar Senha"
"Change Shipping Address","Alterar Endereço de Entrega"
"City","Cidade"
"Company","Empresa"
"Config","Configuração"
"Configure","Configurar"
"Confirm New Password","Confirmar Nova Senha"
"Confirm Password","Confirmar Senha"
"Confirmation Link Email","Email do Link de Confirmação"
"Confirmed","Confirmado"
"Contact Information","Informações de Contato"
"Continue Shopping","Continuar Comprando"
"Country","País"
"Create","Criar"
"Create New Account Options","Opções de Criação de Nova Conta"
"Create New Customer Account","Criar Nova Conta de Cliente"
"Create Order","Criar Pedido"
"Create an Account","Criar uma Conta"
"Create customer","Criar cliente"
"Create customer address","Criar endereço de cliente"
"Current Password","Senha Atual"
"Customer","Cliente"
"Customer API","API de Cliente"
"Customer Account Edit Form","Formulário de Edição de Conta do Cliente"
"Customer Account Login Form","Formulário de Login de Conta do Cliente"
"Customer Account Logout Success","Sucesso no Logout de Conta do Cliente"
"Customer Account Registration Form","Formulário de Registro de Conta do Cliente"
"Customer Addresses","Endereços do Cliente"
"Customer Configuration","Configuração de Cliente"
"Customer Forgot Password Form","Formulário de Lembrete de Senha do Cliente"
"Customer Group","Grupo de Clientes"
"Customer Groups","Grupos de Clientes"
"Customer Information","Informações do Cliente"
"Customer Login","Login do Cliente"
"Customer My Account (All Pages)","Minha Conta de Cliente (Todas as Páginas)"
"Customer My Account Address Book","Cliente Minha Conta Catálogo de endereços"
"Customer My Account Address Edit Form","Cliente Minha Conta Formulário de Edição de Endereço"
"Customer My Account Dashboard","Cliente Minha Conta Painel"
"Customer Since","Cliente Desde"
"Customer View","Visão do Cliente"
"Customer collection expected.","Coleção de cliente esperada."
"Customer email is required","O email do cliente é obrigatório"
"Customer website ID must be specified when using the website scope","O ID do website do cliente deve ser especificado ao usar o escopo de website"
"Customer will stay on the current page if ""No"" is selected.","O cliente irá permanecer na página atual se ""Não"" estiver selecionado."
"Customers","Clientes"
"Customers Only","Somente Clientes"
"Customers Section","Seção de Clientes"
"DD","DD"
"Date","Data"
"Date Added","Data de Adição"
"Date of Birth","Data de Nascimento"
"Day","Dia"
"Days in Wishlist","Dias na Lista de Desejos"
"Default Addresses","Endereços Padrão"
"Default Billing Address","Endereço de Cobrança Padrão"
"Default Email Domain","Domínio de Email Padrão"
"Default Group","Grupo Padrão"
"Default Shipping Address","Endereço de Entrega Padrão"
"Default Value for Disable Automatic Group Changes Based on VAT ID","Valor Padrão para Desabilitar Mudanças de Grupo Automáticas Baseado no VAT ID"
"Default Welcome Email","Email Padrão de Bem-vindo"
"Delete","Excluir"
"Delete Address","Excluir Endereço"
"Delete Customer","Excluir Cliente"
"Delete Customer Group","Excluir Grupo de Clientes"
"Delete customer","Excluir cliente"
"Delete customer address","Excluir endereço de cliente"
"Deleted Stores","Excluir Lojas"
"Details","Detalhes"
"Disabled","Desabilitado"
"Edit","Editar"
"Edit Account Info","Editar Informações da Conta"
"Edit Account Information","Editar Informações da Conta"
"Edit Address","Editar Endereço"
"Edit Address Entry","Editar Entrada de Endereço"
"Edit Customer Group ""%s""","Editar Grupo de Clientes ""%s"""
"Edit Customer Groups","Editar Grupos de Clientes"
"Edit Customer's Address","Editar Endereço do Cliente"
"Edit Group","Editar Grupo"
"Edit Newsletters","Editar Newsletters"
"Email","Email"
"Email Address","Endereço de Email"
"Email Sender","Remetente do Email"
"Email:","Email:"
"Enable Automatic Assignment to Customer Group","Habilitar a Atribuição Automática para Grupo de Clientes"
"Entity collection is expected.","Coleção de entidade é esperada."
"Excel XML","Excel XML"
"Failed to confirm customer account.","Falha ao confirmar a conta do cliente."
"Fax","Fax"
"First Name","Primeiro Nome"
"Forgot Email Template","Template de Lembrete de Email"
"Forgot Password","Lembrete de Senha"
"Forgot Your Password","Esqueceu Sua Senha"
"Forgot Your Password?","Esqueceu Sua Senha?"
"Forgot and Remind Email Sender","Remetente de Email de Esqueceu e Lembrete"
"Form Fields Before","Campos de Email Antes"
"From your My Account Dashboard you have the ability to view a snapshot of your recent account activity and update your account information. Select a link below to view or edit information.","A partir de seu Meu Painel de Conta, você tem a possibilidade de ver um resumo de sua atividade de conta recente e atualizar suas informações de conta. Selecione um link abaixo para visualizar ou editar informações."
"Gender","Sexo"
"Gender is required.","Sexo é obrigatório."
"General Subscription","Assinatura Geral"
"Generate Human-Friendly Customer ID","Gerar ID de Cliente Humano-Amigável"
"Global","Global"
"Group","Grupo"
"Group Information","Informações do Grupo"
"Group Name","Nome do Grupo"
"Group for Invalid VAT ID","Grupo para VAT ID Inválido"
"Group for Valid VAT ID - Domestic","Grupo para VAT ID Válido - Doméstico"
"Group for Valid VAT ID - Intra-Union","Grupo para VAT ID Válido - Intra-União"
"Guest","Visitante"
"HTML","HTML"
"Hello, %s!","Olá, %s!"
"ID","ID"
"IP Address","Endereço de IP"
"If there is an account associated with %s you will receive an email with a link to reset your password.","Se houver uma conta associada com %s você receberá um email com um link para redefinir sua senha."
"If you believe this is an error, please contact us at %s","Se você acredita que isso é um erro, por favot entre em contato conosco em %s"
"If you have an account with us, please log in.","Se você tem uma conta conosco, por favor faça login."
"Invalid attribute option specified for attribute %s (%s), skipping the record.","Opção de atributo inválida especificada para o atributo %s (%s), ignorando o registro."
"Invalid attribute set specified, skipping the record.","Conjunto de atributos especificado inválido, ignorando o registro."
"Invalid billing address for (%s)","Endereço de cobrança inválido para (%s)"
"Invalid current password","Senha atual inválida"
"Invalid customer data","Dados de cliente inválidos"
"Invalid email address ""%s"".","Endereço de email inválido ""%s""."
"Invalid email address.","Endereço de email inválido."
"Invalid login or password.","Login ou senha inválidos."
"Invalid password reset token.","Token de redefinição de senha inválido."
"Invalid shipping address for (%s)","Endereço de entrega inválido para (%s)"
"Invalid store specified, skipping the record.","Loja especificada inválida, ignorando o registro."
"Invalid website, skipping the record, line: %s","Website inválido, ignorando o registro, linha: %s"
"Last Activity","Última Atividade"
"Last Date Subscribed","Última Data de Inscrição"
"Last Date Unsubscribed","Última Data de Cancelamento"
"Last Name","Último Nome"
"Last URL","Última URL"
"Leave empty for default (15 minutes).","Deixe em branco para padrão (15 minutos)."
"Leave empty for default (2). Valid range: 1-4","Deixe em branco para padrão (2). Intervalo válido: 1-4"
"Lifetime Sales","Tempo de Vida de Vendas"
"Log In","Entrar"
"Log Out","Sair"
"Login","Login"
"Login Information","Informações de Login"
"Login Options","Opções de Login"
"Login and password are required.","Login e senha são obrigatórios."
"Login or Create an Account","Login ou Criar uma Conta"
"MM","MM"
"Manage Addresses","Gerenciar Endereços"
"Manage Customers","Gerenciar Clientes"
"Maximum length must be less then %s symbols","O comprimento máximo deve ser menor do que %s símbolos"
"Missing email, skipping the record, line: %s","Faltando email, ignorando o registro, linha: %s"
"Missing email, skipping the record.","Faltando email, ignorando o registro."
"Missing first name, skipping the record, line: %s","Faltando primeiro nome, ignorando o registro, linha: %s"
"Missing firstname, skipping the record.","Faltando primeiro nome, ignorando o registro."
"Missing last name, skipping the record, line: %s","Faltando último nome, ignorando o registro, linha: %s"
"Missing lastname, skipping the record.","Faltando último nome, ignorando o registro."
"Missing website, skipping the record, line: %s","Faltando website, ignorando o registro, linha: %s"
"Month","Mês"
"My Account","Minha Conta"
"My Account Wrapper","Pacote Minha Conta"
"My Dashboard","Meu Painel"
"My Orders","Meus Pedidos"
"Name","Nome"
"Name and Address Options","Opções de Nome e Endereço"
"Never","Nunca"
"New Address","Novo Endereço"
"New Address Entry","Nova Entrada de Endereço"
"New Customer","Novo Cliente"
"New Customer Address","Novo Endereço de Cliente"
"New Customer Group","Novo Grupo de Clientes"
"New Customer Groups","Novos Grupos de Clientes"
"New Customers","Novos Clientes"
"New Group","Novo Grupo"
"New Password","Nova Senha"
"New account","Nova conta"
"New account confirmation key","Nova chave de confirmação de conta"
"New account confirmed","Nova conta confirmada"
"New password field cannot be empty.","O campo de nova senha não pode ficar vazio."
"Newsletter","Newsletter"
"Newsletter Finish","Fim da Newsletter"
"Newsletter Information","Informações de Newsletter"
"Newsletter Received","Newsletter Recebida"
"Newsletter Start","Início da Newsletter"
"Newsletter Subscription","Assinatura da Newsletter"
"Newsletters","Newsletters"
"No Items Found","Nenhum Item Encontrado"
"No Newsletter Found","Nenhuma Newsletter Encontrada"
"No customer collections found","Nenhuma coleção de clientes encontrada"
"No item specified.","Nenhum item especificado."
"Not Sent","Não Enviada"
"Not confirmed, can login","Não confirmado, pode fazer o login"
"Not confirmed, cannot login","Não confirmado, não pode fazer o login"
"Number of Lines in a Street Address ","Número de Linhas em um Endereço "
"Offline","Offline"
"Online","Online"
"Online Customers","Clientes Online"
"Online Customers Options","Opções de Clientes Online"
"Online Minutes Interval","Intervalo em Minutos Online"
"Order #","Pedido #"
"Order Total","Total do Pedido"
"Orders","Pedidos"
"PDF","PDF"
"Password","Senha"
"Password Management","Gerenciamento de Senha"
"Password Options","Opções de Senha"
"Password forgotten","Senha esquecida"
"Password:","Senha:"
"Paused","Pausado"
"Pending","Pendente"
"Per Website","Por Website"
"Personal Information","Informações Pessoais"
"Please enter a number 1 or greater in this field.","Por favor digite um número 1 ou maior neste campo."
"Please enter a valid date between %s and %s at %s.","Por favor digite uma data válida entre %s e %s no campo %s."
"Please enter a valid date equal to or greater than %s at %s.","Por favor digite uma data válida igual ou maior à %s no campo %s."
"Please enter a valid date less than or equal to %s at %s.","Por favor digite uma data válida menor ou igual à %s no campo %s."
"Please enter the city.","Por favor digite a cidade."
"Please enter the country.","Por favor digite o país."
"Please enter the first name.","Por favor digite o primeiro nome."
"Please enter the last name.","Por favor digite o último nome."
"Please enter the state/province.","Por favor digite o estado/província."
"Please enter the street.","Por favor digite a rua."
"Please enter the telephone number.","Por favor digite o número de telefone."
"Please enter the zip/postal code.","Por favor digite o cep/código postal."
"Please enter your email address below. You will receive a link to reset your password.","Por favor digite seu endereço de email abaixo. Você receberá um link para redefinir sua senha."
"Please enter your email below and we\'ll send you confirmation link for it.","Por favor digite seu email abaixo e nós enviaremos um link de confirmação."
"Please enter your email.","Por favor digite seu email."
"Please make sure your passwords match.","Por favor, certifique-se que suas senhas coincidam."
"Please select a website which contains store view","Por favor selecione um website que contenha uma visão de loja"
"Please select region, state or province","Por favor selecione a região, estado ou província"
"Please, check your email for confirmation key.","Por favor, verifique seu email para a chave de confirmação."
"Prefix Dropdown Options","Opções de Dropdown de Prefixo"
"Price","Preço"
"Product","Produto"
"Product ID","ID do Produto"
"Product Name","Nome do Produto"
"Product Reviews","Avaliações de Produto"
"Product Tags","Tags de Produto"
"Purchase On","Realizado Em"
"Purchased On","Realizado Em"
"Qty","Qtd"
"Recent Orders","Pedidos Recentes"
"Records for %s store found.","Registros para a loja %s encontrados."
"Recovery Link Expiration Period (days)","Período de Expiração de Link de Recuperação (dias)"
"Redirect Customer to Account Dashboard after Logging in","Redirecionar Cliente para o Painel da Conta após o Login"
"Refunded","Reembolsado"
"Registered Customers","Clientes Registrados"
"Remind Email Template","Template de Email de Lembrete"
"Remind Password","Lembrete de Senha"
"Remove","Remover"
"Require Emails Confirmation","Requer Confirmação de Emails"
"Reset a Password","Redefinir uma Senha"
"Retrieve address data","Recuperar dados de endereço"
"Retrieve address info","Recuperar informações de endereço"
"Retrieve customer addresses","Recuperar endereços do cliente"
"Retrieve customer data","Recuperar dados do cliente"
"Retrieve customer groups","Recuperar grupos do cliente"
"Retrieve customer info","Recuperar informações do cliente"
"Retrieve customers","Recuperar clientes"
"Retrieve your confirmation link here","Recupere seu link de confirmação aqui"
"Retrieve your password here","Recupere sua senha aqui"
"SKU","SKU"
"Sales Statistics","Estatísticas de Vendas"
"Save","Salvar"
"Save Address","Salvar Endereço"
"Save Customer","Save Customer"
"Save Customer Group","Salvar Grupo de Cliente"
"Save Password","Salvar Senha"
"Save and Continue Edit","Salvar e Continuar Editando"
"Saved %d record(s)","%d registro(s) salvo(s)"
"Semicolon (;) separated values.<br/>Put semicolon in the beginning for empty first option.<br/>Leave empty for open text field.","Ponto e vírgula (;) para separar valores.<br/>Coloque ponto e vírgula no início para a primeira opção vazia.<br/>Deixe em branco para campo de texto aberto."
"Send Auto-Generated Password","Enviar Senha Auto Gerada"
"Send From","Enviado De"
"Send Welcome Email","Enviar Email de Boas Vindas"
"Send Welcome Email after Confirmation","Enviar Email de Boas Vindas após a Confirmação"
"Send confirmation link","Enviar link de confirmação"
"Sending","Enviando"
"Sent","Enviado"
"Session Start Time","Horário de Início da Sessão"
"Set as Default Billing Address","Definir como Endereço Padrão de Cobrança"
"Set as Default Shipping Address","Definir como Endereço Padrão de Entrega"
"Share Customer Accounts","Compartilhar Contas de Clientes"
"Shipped to First Name","Primeiro Nome do Destinatário"
"Shipped to Last Name","Último Nome do Destinatário"
"Shipped to Name","Nome do Destinatário"
"Shopping Cart","Carrinho de Compras"
"Shopping Cart - %d item(s)","Carrinho de Compras - %d item(s)"
"Shopping Cart of %1$s - %2$d item(s)","Carrinho de Compras de %1$s - %2$d item(s)"
"Show Date of Birth","Exibir Data de Nascimento"
"Show Gender","Exibir Sexo"
"Show Middle Name (initial)","Exibir Nome do Meio (inicial)"
"Show Prefix","Exibir Prefixo"
"Show Suffix","Exibir Sufixo"
"Show Tax/VAT Number","Exibir CPF"
"Show VAT Number on Frontend","Exibir VAT Number no Frontend"
"Sign Up for Newsletter","Assine nossa Newsletter"
"Skipping import row, required field ""%s"" is not defined.","Ignorando a importação da linha, campo obrigatório ""%s"" não está definido."
"Skipping import row, website ""%s"" field does not exist.","Ignorando a importação da linha, o campo de website ""%s"" não existe."
"State/Province","Estado/Província"
"Status","Status"
"Store","Loja"
"Store View","Visão de Loja"
"Street Address","Endereço"
"Street Address %s","Endereço %s"
"Subject","Assunto"
"Submit","Enviar"
"Subscribe to Newsletter","Assinar a Newsletter"
"Subscribed to Newsletter?","Inscrito na Newsletter?"
"Suffix Dropdown Options","Opções de Dropdown de Sufixo"
"Tag Name","Nome da Tag"
"Tax Calculation Based On","Cálculo de Imposto Baseado Em"
"Tax Class","Classe de Impostos"
"Tax/VAT number","CPF"
"Telephone","Telefone"
"Text","Texto"
"Text One Line","Texto de Uma Linha"
"Thank you for registering with %s.","Obrigado por se cadastrar com %s."
"The Date of Birth is required.","A Data de Nascimento é obrigatória."
"The TAX/VAT number is required.","O CPF é obrigatório."
"The VAT ID entered (%s) is not a valid VAT ID.","O VAT ID digitado (%s) não é um VAT ID válido."
"The VAT ID entered (%s) is not a valid VAT ID. The customer would belong to Customer Group %s.","O VAT ID digitado (%s) não é um VAT ID válido. O cliente teria que pertencer ao Grupo de Clientes %s."
"The VAT ID is valid. The current Customer Group will be used.","O VAT ID é válido. O Grupo de Clientes atual será usado."
"The account information has been saved.","As informações da conta foram salvas."
"The address does not belong to this customer.","O endereço não pertence à este cliente."
"The address has been deleted.","O endereço foi excluído."
"The address has been saved.","O endereço foi salvo."
"The customer ID and email did not match, skipping the record, line: %s","O ID do cliente e email não correspondem, ignorando o registro, linha: %s"
"The customer does not have default billing address.","O cliente não tem um endereço de cobrança padrão."
"The customer email (%s) already exists, skipping the record, line: %s","O email do cliente (%s) já existe, ignorando o registro, linha: %s"
"The customer group has been deleted.","O grupo de clientes foi excluído."
"The customer group has been saved.","O grupo de clientes foi salvo."
"The customer is currently assigned to Customer Group %s.","O cliente está atualmente atribuído ao Grupo de Clientes %s."
"The first name cannot be empty.","O primeiro nome não pode ficar vazio."
"The group ""%s"" cannot be deleted","O grupo ""%s"" não pode ser excluído"
"The last name cannot be empty.","O último nome não pode ficar vazio."
"The minimum password length is %s","O comprimento mínimo de senha é %s"
"The password cannot be empty.","A senha não pode ficar vazia."
"The password must have at least 6 characters. Leading or trailing spaces will be ignored.","A senha deve conter pelo menos 6 caracteres. Espaços antes ou depois serão ignorados."
"The suffix that goes after name (Jr., Sr., etc.)","O sufixo que vai após o nome (Jr., etc.)"
"The title that goes before name (Mr., Mrs., etc.)","O título que vai antes do nome (Sr., Sra., etc.)"
"There are no items in customer's wishlist at the moment","Não há nenhum item na lista de desejos do cliente no momento"
"There are no items in customer\'s shopping cart at the moment","Não há nenhum item no carrinho do cliente no momento"
"There is already an account with this email address. If you are sure that it is your email address, <a href=""%s"">click here</a> to get your password and access your account.","Já existe uma conta com este endereço de e-mail. Se você tem certeza de que esse é o seu endereço de email, <a href=""%s"">clique aqui</a> para obter sua senha e acessar sua conta."
"There was an error validating the VAT ID.","Ocorreu um erro ao validar o VAT ID."
"There was an error validating the VAT ID. The customer would belong to Customer Group %s.","Ocorreu um erro ao validar o VAT ID. O cliente deveria pertencer ao Grupo de Clientes %s."
"This account is not confirmed.","Esta conta não está confirmada."
"This customer email already exists","Este email de cliente já existe"
"This customer has no saved addresses.","Este cliente não possui endereços salvos."
"This email does not require confirmation.","Este email não requer confirmação."
"This email will be sent instead of default welcome email, after account confirmation.","Este e-mail será enviado ao invés do email padrão de boas-vindas, após a confirmação de conta."
"This is My Default %s Address","Este é Meu Endereço de %s Padrão"
"To Cart","Para o Carrinho"
"To show VAT number on frontend, set Show VAT Number on Frontend option to Yes.","para exibir o VAT number no frontend, defina a opção Exibir VAT Number no Frontend para Sim."
"Total","Total"
"Type","Tipo"
"Unknown","Desconhecido"
"Unsubscribe from Newsletter","Cancelar a assinatura da Newsletter"
"Update","Atualizar"
"Update customer address data","Atualizar dados de endereço do cliente"
"Update customer data","Atualizar dados do cliente"
"Use as My Default %s Address","Usar como Meu Endereço de %s Padrão"
"Use as My Default Billing Address","Usar como Meu Endereço de Cobrança Padrão"
"Use as My Default Shipping Address","Usar como Meu Endereço de Entrega Padrão"
"Use as my default billing address","Usar como meu endereço de cobrança padrão"
"Use as my default shipping address","Usar como meu endereço de entrega padrão"
"VAT Number","VAT Number"
"VAT Request Date","Data de Solicitação do VAT"
"VAT Request Identifier","Identificador de Solicitação do VAT"
"Validate VAT Number","Validar CPF"
"Validate on Each Transaction","Validar em Cada Transação"
"Validation Error Group","Grupo de Erro de Validação"
"View","Exibir"
"View Order","Exibir Pedido"
"Visitor","Visitante"
"Visitors Only","Somente Visitantes"
"Website","Website"
"Welcome Email","Email de Boas Vindas"
"Wishlist","Lista de Desejos"
"Wishlist - %d item(s)","Lista de Desejos - %d item(s)"
"Would you like to change the Customer Group for this order?","Gostaria de mudar o Grupo de Clientes para este pedido?"
"Wrong confirmation key.","Chave de confirmação incorreta."
"Wrong customer account specified.","Conta de cliente especificada incorreta."
"Wrong email.","Email incorreto."
"Wrong transactional account email type","Tipo de email transacional de conta incorreto"
"YYYY","AAAA"
"Year","Ano"
"You are currently not subscribed to any newsletter.","No momento você não está inscrito em nenhuma newsletter."
"You are currently not subscribed to our newsletter.","No momento você não está inscrito em nossa newsletter."
"You are currently subscribed to 'General Subscription'.","Você está atualmente inscrito em 'Assinatura Geral'."
"You are currently subscribed to our newsletter.","Você está inscrito atualmente em nossa newsletter."
"You are now logged out","Você agora está desconectado"
"You have logged out and will be redirected to our homepage in 5 seconds.","Você saiu e será redirecionado para nossa página inicial em 5 segundos."
"You have no additional address entries in your address book.","Você não tem entradas de endereços adicionais em seu catálogo de endereços."
"You have no additional entries in your address book.","Você não tem entradas adicionais em seu catálogo de endereços."
"You have no default billing address in your address book.","Você não tem um endereço de cobrança padrão em seu catálogo de endereços."
"You have no default entries in your address book.","Você não tem entradas padrões em seu catálogo de endereços."
"You have no default shipping address in your address book.","Você não tem um endereço de entrega padrão em seu catálogo de endereços."
"You have not set a default billing address.","Você não definiu um endereço de cobrança padrão."
"You have not set a default shipping address.","Você não definiu um endereço de entrega padrão."
"You have placed no orders yet.","Você ainda não fez nenhum pedido."
"You have placed no products yet.","Você ainda não colocou nenhum produto."
"You will be charged tax.","Você vai ser cobrado por impostos."
"You will not be charged tax.","Você não será cobrado por impostos."
"Your Tax ID cannot be validated.","Seu Tax ID não pôde ser validado."
"Your VAT ID was successfully validated.","Seu VAT ID foi validado com sucesso."
"Your account balance is: %s","O saldo da sua conta é: %s"
"ZIP","CEP"
"ZIP/Post Code","CEP/Código Postal"
"Zip/Postal Code","CEP/Código Postal"
"n/a","n/d"
"or","ou"
