"""%s"" coupon code is not valid.","O código de cupon ""%s"" não é válido."
"Order Invoices","Faturas do Pedido"
"Order Shipments","Entregas do Pedido"
"Order State","Estado do Pedido"
"Order Status","Status do Pedido"
"Order Status Information","Informações do Status do Pedido"
"Order Statuses","Status do Pedido"
"Order Subtotal","Subtotal do Pedido"
"Order Taxes Report Grouped by Tax Rates","Relatório de Impostos do Pedido Agrupado por Taxas de Imposto"
"Order Total","Total do Pedido"
"Order Totals","Totais do Pedido"
"Order Update","Atualização de Pedido"
"Order Update for Guest","Atualização de Pedido para Visitante"
"Order View","Exibição do Pedido"
"Order credit memo","Memorando de crédito do pedido"
"Order does not allow to be canceled.","Pedido não permite ser cancelado."
"Order invoice","Fatura do pedido"
"Order is suspended as its authorizing amount %s is suspected to be fraudulent.","Pedido está suspenso pois seu valor autorizado %s é suspeito de ser fraudulento."
"Order is suspended as its capture amount %s is suspected to be fraudulent.","Pedido está suspenso pois seu valor capturado %s é suspeito de ser fraudulento."
"Order object is not specified.","Objeto pedido não está especificado."
"Order saving error: %s","Erro salvando pedido: %s"
"Order shipments","Entregas do pedido"
"Order status does not exist.","Status do pedido não existe."
"Order status with the same status code already exist.","Status do pedido com o mesmo código de status já existe."
"Order was placed using %s","Pedido foi feito usando %s"
"Ordered","Adquirido"
"Ordered amount of %s.","Quantidade adquirida de %s."
"Ordering amount of %s is pending approval on gateway.","Quantidade adquirida de %s está pendente de aprovação no gateway."
"Orders","Pedidos"
"Orders and Returns","Pedidos e Devoluções"
"Orders and Returns Search Form","Formulário de Pesquisa de Pedidos e Devoluções"
"Original Price","Preço Original"
"Original order item that recurring payment profile correspondss to.","Item do pedido original que o perfil de pagamento recorrente corresponde."
"PDF Credit Memos","Memorandos de Crédito em PDF"
"PDF Invoices","Faturas em PDF"
"PDF Packingslips","Guias de Remessa em PDF"
"PDF Print-outs","Impressos em PDF"
"PDF object is not specified.","Objeto PDF não está especificado."
"PDF page object is not specified.","Objeto página PDF não está especificado."
"PDF total model should extend Mage_Sales_Model_Order_Pdf_Total_Default","O modelo total de PDF deve extender Mage_Sales_Model_Order_Pdf_Total_Default"
"Package","Pacote"
"Package types are disregarded for USPS domestic shipments.","Tipos de pacotes são desconsiderados para envios domésticos USPS."
"Packages","Pacotes"
"Packingslip # ","Guia de Remessa # "
"Paid","Pago"
"Paid Amount","Quantidade Paga"
"Parent Transaction ID","ID da Transação Pai"
"Parent transaction ID must have a transaction ID.","ID da transação pai deve conter um ID de transação."
"Partial","Parcial"
"Payment Failed","Pagamento Falhou"
"Payment Information","Informações de Pagamento"
"Payment Method","Método de Pagamento"
"Payment Method Name","Nome do Método de Pagamento"
"Payment Method:","Método de Pagamento:"
"Payment Review","Revisão de Pagamento"
"Payment disallow storing objects.","Pagamento não permite o armazenamento de objetos."
"Payment transactions disallow storing objects.","Transações de pagamento não permitem o armazenamento de objetos."
"Payment type","Tipo de pagamento"
"Payment update has been made.","Atualização de pagamento foi efetuada."
"Pending","Pendente"
"Pending Payment","Pagamento Pendente"
"Period","Período"
"Place Order Using Billing Agreements","Realizar Pedido Utilizando Acordos de Cobrança"
"Placed from IP","Realizado do IP"
"Please Select Products to Add","Por Favor Selecione Produtos para Adicionar"
"Please Select a Customer","Por Favor Selecione um Cliente"
"Please Select a Store","Por Favor Selecione uma Loja"
"Please check billing address information. %s","Por favor, verifique as informações de endereço de cobrança. %s"
"Please check shipping address information. %s","Por favor, verifique as informações de endereço de entrega. %s"
"Please define PDF object before using.","Por favor, defina o objeto PDF antes de usá-lo."
"Please enter positive number in this field.","Por favor, digite um número positivo neste campo."
"Please select a valid payment method.","Por favor, selecione um método de pagamento válido."
"Please specify a shipping method.","Por favor, especifique um método de entrega."
"Please specify a valid grid column alias name that exists in grid table.","Por favor, especifique um nome alias de coluna de grade válido que exista na tabela grade."
"Price","Preço"
"Print","Imprimir"
"Print All","Imprimir Tudo"
"Print All Invoices","Imprimir Todas as Faturas"
"Print All Refunds","Imprimir Todos os Reembolsos"
"Print All Shipments","Imprimir Todos as Entregas"
"Print Credit Memos","Imprimir Memorandos de Crédito"
"Print Invoice","Imprimir Fatura"
"Print Invoices","Imprimir Faturas"
"Print Order","Imprimir Pedido"
"Print Order # %s","Imprimir Pedido # %s"
"Print Packingslips","Imprimir Guias de Remessa"
"Print Refund","Imprimir Reembolso"
"Print Shipment","Imprimir Entrega"
"Print Shipping Label","Imprimir Etiqueta de Entrega"
"Print Shipping Labels","Imprimir Etiquetas de Entrega"
"Processing","Processando"
"Product","Produto"
"Product Name","Nome do Produto"
"Products","Produtos"
"Products Bestsellers Report","Relatório de Produtos Mais Vendidos"
"Products in Comparison List","Produtos em Lista de Comparação"
"Products should be added to package(s)","Produtos devem ser adicionados à pacotes"
"Profile #%s","Perfil #%s"
"Profile Information","Informações do Perfil"
"Profile State","Estado do Perfil"
"Profit","Lucro"
"Promotion Coupons Usage Report","Relatório de Uso de Cupons de Promoção"
"Proper payment object must be set.","Objeto de pagamento adequado deve ser definido."
"Purchase Order Number:","Número de Compra do Pedido:"
"Purchased From","Adiquido De"
"Purchased From (Store)","Adquirido De (Loja)"
"Purchased Item","Item Adquirido"
"Purchased On","Adquirido Em"
"Qty","Qtd"
"Qty Invoiced","Qtd Faturada"
"Qty Ordered","Qtd Adquirida"
"Qty Shipped","Qtd Enviada"
"Qty To Add","Qtd Para Adicionar"
"Qty to Add","Qtd para Adicionar"
"Qty to Invoice","Qtd para Faturar"
"Qty to Refund","Qtd para Reembolsar"
"Qty to Ship","Qtd para Enviar"
"Quantity Ordered","Quantidade Adquirida"
"Quote item id is not received.","Id do item de cotação não foi recebido."
"Quote item is not loaded.","Item de cotação não está carregado."
"Rate","Taxa"
"Recent Orders","Pedidos Recentes"
"Recently Compared Products","Produtos Comparados Recentemente"
"Recently Viewed","Vistos Recentemente"
"Recently Viewed Products","Produtos Vistos Recentemente"
"Recurring Profile # %s","Perfil Recorrente # %s"
"Recurring Profile Initial Fee","Taxa Inicial de Perfil Recorrente"
"Recurring Profiles","Perfis Recorrente"
"Recurring Profiles (beta)","Perfis Recorrente (beta)"
"Reference ID","ID de Referência"
"Reference ID:","ID de Referência:"
"Refresh","Atualizar"
"Refund","Reembolso"
"Refund #","Reembolso #"
"Refund #%s","Reembolso #%s"
"Refund Amount","Quantidade de Reembolso"
"Refund Offline","Reembolsar Offline"
"Refund Shipping","Reembolsar Entrega"
"Refund Shipping (Excl. Tax)","Reembolsar Entrega (Imposto Excl.)"
"Refund Shipping (Incl. Tax)","Reembolsar Entrega (Imposto Incl.)"
"Refund Totals","Total de Reembolsos"
"Refunded","Reembolsado"
"Refunded amount of %s offline.","Reembolsar a quantidade de %s offline."
"Refunded amount of %s online.","Reembolsar a quantidade de %s online."
"Refunds","Reembolsos"
"Registered a Void notification.","Registrou uma notificação de Anulação."
"Registered notification about approved payment.","Registrou notificação sobre pagamento aprovado."
"Registered notification about captured amount of %s.","Registrou notificação sobre quantidade capturada de %s."
"Registered notification about denied payment.","Registrou notificação sobre pagamento negado."
"Registered notification about refunded amount of %s.","Registrou notificação sobre quantidade reembolsada de %s."
"Registered update about approved payment.","Registrou atualização sobre pagamento aprovado."
"Registered update about denied payment.","Registrou atualização sobre pagamento negado."
"Regular Payment","Pagamento Regular"
"Related Orders","Pedidos Relacionados"
"Remove","Remover"
"Remove Coupon Code","Remover Código de Cupom"
"Remove tracking number","Remover número de rastreamento"
"Reorder","Refazer Pedido"
"Retrieve credit memo info","Recuperar informações de memorando de crédito"
"Retrieve credit memo information","Recuperar informações de memorando de crédito"
"Retrieve credit memo list","Recuperar lista de memorando de crédito"
"Retrieve invoice info","Recuperar informações de fatura"
"Retrieve invoice information","Recuperar informações de fatura"
"Retrieve list of credit memos by filters","Recuperar lista de memorandos de crédito por filtros"
"Retrieve list of invoices by filters","Recuperar lista de faturas por filtros"
"Retrieve list of orders by filters","Recuperar lista de pedidos por filtros"
"Retrieve list of shipments by filters","Recuperar lista de entregas por filtros"
"Retrieve order information","Recuperar informações de pedido"
"Retrieve orders info","Recuperar informações de pedidos"
"Retrieve shipment info","Recuperar informações de entrega"
"Retrieve shipment information","Recuperar informações de entrega"
"Return to Stock","Devolver ao Estoque"
"Returned","Devolvido"
"Returns","Devoluções"
"Revenue","Receita"
"Row Subtotal","Linha Subtotal"
"Row Total","Linha Total"
"SKU","SKU"
"Sales","Vendas"
"Sales Discount","Desconto de Vendas"
"Sales Emails","Emails de Vendas"
"Sales Emails Section","Seção de Emails de Vendas"
"Sales Invoice Print View","Vendas Fatura Exibir Impressão"
"Sales Items","Items de Vendas"
"Sales Order Print View","Vendas Pedido Exibir Impressão"
"Sales Section","Seção de Vendas"
"Sales Shipment Print View","Vendas Entrega Exibir Impressão"
"Sales Shipping","Entregas de Vendas"
"Sales Tax","Imposto de Vendas"
"Sales Total","Total de Vendas"
"Same As Billing Address","Igual ao Endereço de Cobrança"
"Save Order Address","Salvar Endereço do Pedido"
"Save Status","Salvar Status"
"Save Status Assignment","Salvar Atribuição de Status"
"Save in address book","Salvar no catálogo de endereços"
"Schedule","Agendar"
"Select","Selecionar"
"Select All","Selecionar Todo"
"Select from existing customer addresses:","Selecione a partir de endereços de clientes existentes:"
"Selected option(s) or their combination is not currently available.","Opções selecionadas ou suas combinações não estão disponíveis no momento."
"Send Credit Memo Comment Email Copy To","Enviar Cópia de Email de Comentário de Memorando de Crédito Para"
"Send Credit Memo Comments Email Copy Method","Método de Envio de Cópia de Email de Comentários de Memorando de Crédito"
"Send Credit Memo Email Copy Method","Método de Envio de Cópia de Email de Memorando de Crédito"
"Send Credit Memo Email Copy To","Enviar Cópia de Email de Memorando de Crédito Para"
"Send Email","Enviar Email"
"Send Invoice Comment Email Copy To","Enviar Cópia de Email de Comentário de Fatura Para"
"Send Invoice Comments Email Copy Method","Método de Envio de Cópia de Email de Comentários de Fatura"
"Send Invoice Email Copy Method","Método de Envio de Cópia de Email de Fatura"
"Send Invoice Email Copy To","Enviar Cópia de Email de Fatura Para"
"Send Order Comment Email Copy To","Enviar Cópia de Email de Comentário de Pedido Para"
"Send Order Comments Email Copy Method","Método de Envio de Cópia de Email de Comentários de Pedido"
"Send Order Email","Enviar Email de Pedido"
"Send Order Email Copy Method","Método de Envio de Cópia de Email de Pedido"
"Send Order Email Copy To","Enviar Cópia de Email de Pedido Para"
"Send Sales Emails","Enviar Emails de Vendas"
"Send Shipment Comment Email Copy To","Enviar Cópia de Email de Comentário de Entrega Para"
"Send Shipment Comments Email Copy Method","Método de Envio de Cópia de Email de Comentários de Entrega"
"Send Shipment Email Copy Method","Método de Envio de Cópia de Email de Entrega"
"Send Shipment Email Copy To","Enviar Cópia de Email de Entrega Para"
"Send Tracking Information","Enviar Informações de Rastreamento"
"Send shipment info","Enviar informações da entrega"
"Set order for existing transactions not allowed","Definir o pedido para as operações existentes não permitido"
"Ship","Enviar"
"Ship To","Enviar Para"
"Ship to Name","Nome para Entrega"
"Ship to:","Enviar para:"
"Shipment","Entrega"
"Shipment #","Entrega #"
"Shipment #%1$s | %3$s (%2$s)","Entrega #%1$s | %3$s (%2$s)"
"Shipment #%s","Entrega #%s"
"Shipment Comment Email Sender","Remetente do Email de Comentário de Entrega"
"Shipment Comment Email Template","Template do Email de Comentário de Entrega"
"Shipment Comment Email Template for Guest","Template do Email de Comentário de Entrega para Visitante"
"Shipment Comments","Comentários de Entrega"
"Shipment Email Sender","Remetente do Email de Entrega"
"Shipment Email Template","Template do Email de Entrega"
"Shipment Email Template for Guest","Template do Email de Entrega para Visitante"
"Shipment Update","Atualização de Entrega"
"Shipment Update for Guest","Atualização de Entrega para Visitante"
"Shipments","Entregas"
"Shipped","Enviado"
"Shipped By","Enviado Por"
"Shipping","Frete"
"Shipping & Handling","Frete & Manuseio"
"Shipping &amp; Handling","Frete &amp; Manuseio"
"Shipping &amp; Handling Information","Informações de Frete &amp; Manuseio"
"Shipping Address","Endereço para Entrega"
"Shipping Amount","Valor de Entrega"
"Shipping Information","Informações de Entrega"
"Shipping Method","Método de Entrega"
"Shipping Method:","Método de Entrega:"
"Shipping Refund","Reembolso de Entrega"
"Shipping and Tracking Information","Informações de Entrega e Rastreamento"
"Shopping Cart","Carrinho de Compras"
"Show Packages","Exibir Pacotes"
"Signature Confirmation","Confirmação de Assinatura"
"Signed Up From","Cadastrado Em"
"Size","Tamanho"
"Sku","Sku"
"Sold to:","Vendido para:"
"Some item options or their combination are not currently available.","Algumas opções do item ou sua combinação não estão disponíveis no momento."
"Some of the products below do not have all the required options.","Alguns dos produtos abaixo não tem todas as opções necessárias."
"Some of the selected options are not currently available.","Algumas das opções selecionadas não estão disponíveis no momento."
"Sorry, no quotes are available for this order at this time.","Desculpe, nenhuma cotação está disponível para este pedido neste momento."
"Source object is not specified.","Objeto fonte não está especificado."
"Specified profile does not exist.","Perfil especificado não existe."
"State Code [State Title]","Código do Estado [Título do Estado]"
"State/Province","Estado/Província"
"Status","Status"
"Status Code","Código do Status"
"Status Label","Etiqueta do Status"
"Status:","Status:"
"Store Credit","Crédito de Loja"
"Store View Specific Labels","Etiquetas Específicas de Visão de Loja"
"Street Address","Endereço da Rua"
"Submit Comment","Enviar Comentário"
"Submit Credit Memo","Enviar Memorando de Crédito"
"Submit Invoice","Enviar Fatura"
"Submit Invoice and Shipment","Enviar Fatura e Entrega"
"Submit Order","Enviar Pedido"
"Submit Shipment","Enviar Entrega"
"Subscribe to Newsletter","Assinar a Newsletter"
"Subscribe to Order Status","Assinar o Status do Pedido"
"Subtotal","Subtotal"
"Subtotal after discount.","Subtotal após o desconto."
"Subtotal:","Subtotal:"
"Suspected Fraud","Suspeita de Fraude"
"Suspend","Suspender"
"Suspended","Suspenso"
"Tax","Imposto"
"Tax Amount","Quantidade de Imposto"
"Tax Percent","Percentual de Imposto"
"Telephone","Telefone"
"The Order State ""%s"" must not be set manually.","O Estado de Pedido ""%s"" não pode ser definido manualmente."
"The address total model should be extended from Mage_Sales_Model_Quote_Address_Total_Abstract.","O modelo endereço total deve ser extendido por Mage_Sales_Model_Quote_Address_Total_Abstract."
"The billing agreement ""%s"" has been canceled.","O acordo de cobrança ""%s"" foi cancelado."
"The billing agreement ""%s"" has been created.","O acordo de cobrança ""%s"" foi criado."
"The coupon code has been accepted.","O código de cupom foi aceito."
"The message has been sent.","A mensagem foi enviada."
"The message was sent.","A mensagem foi enviada."
"The order address has been updated.","O endereço do pedido foi atualizado."
"The order email has been sent.","O email do pedido foi enviado."
"The order has been cancelled.","O pedido foi cancelado."
"The order has been created.","O pedido foi criado."
"The order has been put on hold.","O pedido foi colocado como retido."
"The order has been released from holding status.","O pedido foi liberado do status retido."
"The order has not been cancelled.","O pedido não foi cancelado."
"The order status has been assigned.","O status do pedido foi atribuído."
"The order status has been saved.","O status do pedido foi salvo."
"The order status has been unassigned.","O status do pedido foi desvinculado."
"The order was not put on hold.","O pedido não foi colocado como retido."
"The order was not unheld.","O pedido não foi liberado do status retido."
"The order was placed using %s","O pedido foi feito usando %s"
"The order(s) cannot be canceled","O(s) pedido(s) não podem ser cancelados"
"The payment has been accepted.","O pagamento foi aceito."
"The payment has been denied.","O pagamento foi negado."
"The payment has been voided.","O pagamento foi anulado."
"The profile has been updated.","O perfil foi atualizado."
"The profile has no changes.","O perfil não tem alterações."
"The profile state has been updated.","O estado do perfil foi atualizado."
"The quantity you want to add exceeds the total shipped quantity for some of selected Product(s)","A quantidade que você deseja adicionar excede a quantidade total enviada para alguns dos Produtos selecionados"
"The requested Payment Method is not available.","O Método de Pagamento solicitado não está disponível."
"The shipping label has been created.","A etiqueta de entrega foi criada."
"The transaction ""%s"" (%s) is already closed.","A transação ""%s"" (%s) já está fechada."
"The transaction ""%s"" cannot be captured yet.","A transação ""%s"" ainda não pode ser capturada."
"The value that you entered is not valid.","O valor que você digitou não é válido."
"There are no billing agreements yet.","Não há acordos de cobrança ainda."
"There are no printable documents related to selected orders.","Não há documentos para impressão relacionados aos pedidos selecionados."
"There are no shipping labels related to selected orders.","Não há etiquetas de entrega relacionadas aos pedidos selecionados."
"There are no shipping labels related to selected shipments.","Não há etiquetas de entrega relacionadas as entregas selecionadas."
"There is no need to approve this payment.","Não há necessidade de aprovar esse pagamento."
"There is no need to deny this payment.","Não há necessidade de negar esse pagamento."
"There is no update for the payment.","Não há nenhuma atualização para o pagamento."
"This message will be shown in shopping cart when subtotal after discount less than minimum amount.","Esta mensagem será exibida no carrinho de compras quando o subtotal após o desconto for menor do que a quantidade mínima."
"This operation requires an existing transaction object.","Esta operação requer um objeto de transação existente."
"This order contains (%s) items and therefore cannot be edited through the admin interface at this time, if you wish to continue editing the (%s) items will be removed, the order will be canceled and a new order will be placed.","Este pedido contém itens (%s) e, portanto, não podem ser editados através da interface de administração neste momento, se você quiser continuar editando, os itens (%s) serão removidos, o pedido será cancelado e uma novo pedido será criado."
"This order no longer exists.","Este pedido não existe mais."
"This product does not have any configurable options","Este produto não contém nenhuma opção configurável"
"This profile state cannot be changed to ""%s"".","Este estado de perfil não pode ser alterado para ""%s""."
"This will create an offline refund. To create an online refund, open an invoice and create credit memo for it. Do you wish to proceed?","Isto irá criar um reembolso offline. Para criar um reembolso online, abra uma fatura e crie um memorando de crédito para isso. Você deseja continuar?"
"Tier Pricing","Preço de Nível"
"Title","Título"
"To","Até"
"To Name","Nome Para"
"To:","Até:"
"Total","Total"
"Total %d product(s)","Total de %d produto(s)"
"Total (ex)","Total (ex)"
"Total (inc)","Total (inc)"
"Total Due","Total Devido"
"Total Invoiced","Total Faturado"
"Total Invoiced Paid","Total Faturado Pago"
"Total Invoiced VS Paid Report","Relatório de Total Faturado VS Pago"
"Total Invoiced not Paid","Total Faturado não Pago"
"Total Ordered Report","Relatório de Total Adquirido"
"Total Paid","Total Pago"
"Total Qty","Qtd Total"
"Total Refund","Reembolso Total"
"Total Refunded","Total Reembolsado"
"Total Refunded Report","Relatório de Total Reembolsado"
"Total Sales Shipping","Total de Entregas de Vendas"
"Total Shipped Report","Relatório de Total de Entregas"
"Total Shipping","Total de Entregas"
"Total Shipping Charges","Total de Despesas de Entregas"
"Total Tax","Total de Imposto"
"Total Weight","Total de Peso"
"Total model should be extended from Mage_Sales_Model_Order_Total_Abstract.","Modelo total deve ser extendido por Mage_Sales_Model_Order_Total_Abstract."
"Track Order","Rastrear Pedido"
"Track all shipment(s)","Rastrear todas as entregas"
"Track all shipments","Rastrear todas as entregas"
"Track this shipment","Rastrear esta entrega"
"Track your order","Rastrear seu pedido"
"Tracking","Rastreando"
"Tracking Number","Número de Rastreio"
"Tracking Number(s):","Número(s) de Rastreio:"
"Transaction ""%s"" was already processed.","Transação ""%s"" já foi processada."
"Transaction # %s | %s","Transação # %s | %s"
"Transaction ID","ID da Transação"
"Transaction ID must not be empty.","ID da transação não pode ser vazio."
"Transaction ID: ""%s"".","ID da Transação: ""%s""."
"Transaction Type","Tipo da Transação"
"Transactions","Transações"
"Trial ","Experimental "
"Trial Payment","Pagamento Experimental"
"Trial Period","Período de Experiência"
"Trial period payment","Pagamento de período de experiência"
"Type","Tipo"
"Unassign","Desvincular"
"Unhold","Liberar"
"Unhold action is not available.","Ação liberar não está disponível."
"Unhold order","Liberar pedido"
"Unknown State","Estado Desconhecido"
"Unknown Status","Status Desconhecido"
"Unsupported transaction type ""%s"".","Tipo de transação desconhecida ""%s""."
"Update Changes","Atualizar Alterações"
"Update Items and Qty\'s","Atualizar Items e Qtds"
"Update Qty\'s","Atualizar Qtds"
"Updated At","Atualizado Em"
"Updated:","Atualizado:"
"Use Aggregated Data (beta)","Usar Dados Agregados (beta)"
"Use Order Status As Default","Usar Status do Pedido Como Padrão"
"Validate Each Address Separately in Multi-address Checkout","Validar Cada Endereço Separadamente no Checkout de Múltiplos Endereços"
"Value","Valor"
"View","Exibir"
"View All","Exibir Tudo"
"View Another Order","Exibir Outro Pedido"
"View Order","Exibir Pedido"
"Visible on Frontend","Visível no Frontend"
"Void","Anular"
"Void invoice","Anular fatura"
"Voided authorization.","Autorização anulada."
"Website","Website"
"Weight","Peso"
"Whether buyer can define the date when billing for the profile begins.","Se o comprador pode definir a data em que começa a cobrança para o perfil."
"Width","Largura"
"Wishlist","Lista de Desejos"
"Wrong billing agreement ID specified.","ID de acordo de cobrança especificado incorreto."
"Wrong quote item id to update configuration.","ID de item de cotação incorreto para atualizar a configuração."
"Wrong state: ""%s"".","Estado incorreto: ""%s""."
"Yes","Sim"
"You can leave a box blank if you don\'t wish to add a gift message for whole order","Você pode deixar uma caixa em branco se você não quiser adicionar uma mensagem de presente para o pedido inteiro"
"You have placed no orders.","Você realizou nenhuma pedido."
"You will be redirected to the payment system website.","Você será redirecionado para o site do sistema de pagamento."
"Your credit card will be charged for","Seu cartão de crédito será cobrado por"
"ZIP/Post Code","CEP/Código Postal"
"Zip/Postal Code","Cep/Código Postal"
"cm","cm"
"in","in"
"kg","kg"
"lb","lb"
"the credit memo email is not sent","o email de memorando de crédito não foi enviado"
"the credit memo email was sent","o email de memorando de crédito foi enviado"
"the invoice email is not sent","o email de fatura não foi enviado"
"the invoice email was sent","o email de fatura foi enviado"
"the order confirmation email is not sent","o email de confirmação de pedido não foi enviado"
"the order confirmation email was sent","o email de confirmação de pedido foi enviado"
"the shipment email is not sent","o email de entrega não foi enviado"
"the shipment email was sent","o email de entrega foi enviado"
